timestamp,merchant,amount,city,state,pred_category,category
01-07-2019 04:20,fraud_Berge LLC,40.73,Achille,OK,gas_transport,gas_transport
01-07-2019 04:20,fraud_McCullough LLC,9.11,Grover,NC,misc_pos,misc_pos
01-07-2019 04:20,fraud_Kiehn-Emmerich,129.11,Red River,NM,grocery_pos,grocery_pos
01-07-2019 04:21,fraud_Pouros-Conroy,139.25,Moulton,IA,shopping_pos,shopping_pos
01-07-2019 04:21,fraud_Klein Group,15.9,Delhi,LA,entertainment,entertainment
01-07-2019 04:22,"fraud_Jones, Sawayn and Romaguera",2.28,Ruth,NV,misc_net,misc_net
01-07-2019 04:22,"fraud_Welch, Rath and Koepp",18.61,Grassflat,PA,entertainment,entertainment
01-07-2019 04:22,fraud_Shields Inc,46.22,Avera,GA,grocery_net,grocery_net
01-07-2019 04:22,"fraud_Parisian, Schiller and Altenwerth",8.1,Thomas,WV,misc_net,misc_net
01-07-2019 04:23,fraud_Mohr-Bayer,5.34,Tulsa,OK,shopping_net,shopping_net
01-07-2019 04:24,fraud_Bailey-Morar,124.45,Freedom,WY,grocery_pos,grocery_pos
01-07-2019 04:24,"fraud_Boehm, Predovic and Reinger",2.03,Montrose,NY,misc_pos,misc_pos
01-07-2019 04:26,fraud_Kuhic Inc,62.03,Albany,NY,grocery_pos,grocery_pos
01-07-2019 04:27,fraud_Berge LLC,54.42,Morrisdale,PA,gas_transport,gas_transport
01-07-2019 04:28,fraud_Vandervort-Funk,85.45,Bronx,NY,grocery_pos,grocery_pos
01-07-2019 04:28,"fraud_Schultz, Simonis and Little",133.81,Blairstown,MO,grocery_pos,grocery_pos
01-07-2019 04:28,fraud_Kassulke PLC,2.3,Holstein,NE,shopping_net,shopping_net
01-07-2019 04:29,fraud_Kiehn-Emmerich,147.26,Corriganville,MD,grocery_pos,grocery_pos
01-07-2019 04:29,"fraud_Reinger, Weissnat and Strosin",50.79,Unionville,MO,food_dining,food_dining
01-07-2019 04:30,fraud_Conroy-Cruickshank,87.43,Pittsburgh,PA,gas_transport,gas_transport
01-07-2019 04:30,fraud_Emard Inc,84.94,Thomas,WV,gas_transport,gas_transport
01-07-2019 04:31,fraud_Berge LLC,71.51,Spring Church,PA,gas_transport,gas_transport
01-07-2019 04:32,fraud_Haley Group,7.41,Laramie,WY,misc_pos,misc_pos
01-07-2019 04:32,fraud_Murray-Smitham,122.11,Cromona,KY,grocery_pos,grocery_pos
01-07-2019 04:32,"fraud_Lockman, West and Runte",62.67,Wilmette,IL,grocery_pos,grocery_pos
01-07-2019 04:33,"fraud_Moen, Reinger and Murphy",113.59,Elkhart,IA,grocery_pos,grocery_pos
01-07-2019 04:34,fraud_Sporer Inc,75.94,Mansfield,OH,gas_transport,gas_transport
01-07-2019 04:36,"fraud_Reilly, Heaney and Cole",32.25,Paint Rock,AL,gas_transport,gas_transport
01-07-2019 04:36,fraud_Bogisich Inc,108.41,Hampton,FL,grocery_pos,grocery_pos
01-07-2019 04:36,"fraud_Wintheiser, Dietrich and Schimmel",9.54,Lakeport,CA,misc_pos,misc_pos
01-07-2019 04:36,fraud_Beier LLC,16.51,Grand Ridge,FL,entertainment,entertainment
01-07-2019 04:37,fraud_Hackett-Lueilwitz,113.23,Dubre,KY,grocery_pos,grocery_pos
01-07-2019 04:37,fraud_Gutmann-Upton,126.71,Houston,TX,misc_pos,misc_pos
01-07-2019 04:37,fraud_Stamm-Rodriguez,2.8,Grand Bay,AL,misc_pos,misc_pos
01-07-2019 04:37,fraud_McDermott-Weimann,85.01,Paulding,OH,grocery_pos,grocery_pos
01-07-2019 04:38,"fraud_Lockman, West and Runte",37.84,Woodville,AL,grocery_pos,grocery_pos
01-07-2019 04:38,"fraud_Olson, Becker and Koch",58.21,Turner,MT,gas_transport,gas_transport
01-07-2019 04:39,fraud_Doyle Ltd,212.97,Burlington,WA,grocery_pos,grocery_pos
01-07-2019 04:39,fraud_O'Keefe-Hudson,81.83,Bradley,SC,grocery_pos,grocery_pos
01-07-2019 04:39,fraud_Emmerich-Luettgen,57.17,Mobile,AL,grocery_net,grocery_net
01-07-2019 04:39,fraud_Hermann and Sons,2.95,Indian Wells,CA,shopping_pos,shopping_pos
01-07-2019 04:40,"fraud_Kutch, Hermiston and Farrell",66.6,Bradley,SC,gas_transport,gas_transport
01-07-2019 04:41,fraud_McCullough Group,51.33,Loxahatchee,FL,grocery_net,grocery_net
01-07-2019 04:42,"fraud_Towne, Walker and Borer",58.05,West Sayville,NY,grocery_net,grocery_net
01-07-2019 04:43,"fraud_Nicolas, Hills and McGlynn",54.86,De Queen,AR,entertainment,entertainment
01-07-2019 04:46,"fraud_Kutch, Hermiston and Farrell",56.72,Delhi,LA,gas_transport,gas_transport
01-07-2019 04:46,"fraud_Bahringer, Schoen and Corkery",7.49,Belmond,IA,shopping_pos,shopping_pos
01-07-2019 04:46,fraud_Erdman-Kertzmann,69.91,Norman,AR,gas_transport,gas_transport
01-07-2019 04:46,"fraud_Gottlieb, Considine and Schultz",1.56,Cardwell,MO,shopping_net,shopping_net
01-07-2019 04:47,fraud_Gutmann Ltd,36.06,Tekoa,WA,grocery_net,grocery_net
01-07-2019 04:49,fraud_Emard Inc,45.29,Romulus,MI,gas_transport,gas_transport
01-07-2019 04:49,fraud_Pfeffer LLC,47.1,Fayetteville,NC,grocery_net,grocery_net
01-07-2019 04:49,"fraud_Armstrong, Walter and Gottlieb",39.29,Palmdale,CA,food_dining,food_dining
01-07-2019 04:49,fraud_Prohaska-Murray,59.47,Utica,KS,gas_transport,gas_transport
01-07-2019 04:50,fraud_Schamberger-O'Keefe,79.0,Pointe Aux Pins,MI,grocery_pos,grocery_pos
01-07-2019 04:51,fraud_Williamson LLC,42.84,Utica,PA,misc_pos,misc_pos
01-07-2019 04:51,"fraud_Stroman, Hudson and Erdman",34.28,Stanchfield,MN,gas_transport,gas_transport
01-07-2019 04:52,fraud_Barton Inc,123.62,Luzerne,MI,grocery_pos,grocery_pos
01-07-2019 04:52,fraud_Terry-Huel,4.37,Greenwood,IN,shopping_net,shopping_net
01-07-2019 04:54,"fraud_Willms, Kris and Bergnaum",1.29,Rule,TX,shopping_pos,shopping_pos
01-07-2019 04:55,fraud_Stark-Batz,1.37,Santa Monica,CA,entertainment,entertainment
01-07-2019 04:55,fraud_Gutmann-Upton,39.26,Brooklin,ME,misc_pos,misc_pos
01-07-2019 04:55,"fraud_Morissette, Weber and Wiegand",68.16,Colorado Springs,CO,grocery_net,grocery_net
01-07-2019 04:56,"fraud_Casper, Hand and Zulauf",136.21,Jelm,WY,grocery_pos,grocery_pos
01-07-2019 04:56,fraud_Vandervort-Funk,194.14,Moravian Falls,NC,grocery_pos,grocery_pos
01-07-2019 04:56,fraud_Sporer Inc,70.98,Glendale,CA,gas_transport,gas_transport
01-07-2019 04:56,"fraud_Streich, Hansen and Veum",41.75,Stephensport,KY,gas_transport,gas_transport
01-07-2019 04:57,"fraud_Greenfelder, Bartoletti and Davis",6.59,Melbourne,FL,misc_net,misc_net
01-07-2019 04:57,fraud_Kling Inc,45.2,Indianapolis,IN,gas_transport,gas_transport
01-07-2019 04:57,fraud_Roberts-Beahan,5.44,Haynes,AR,misc_pos,misc_pos
01-07-2019 04:59,"fraud_Raynor, Feest and Miller",41.82,Luzerne,MI,gas_transport,gas_transport
01-07-2019 04:59,fraud_McGlynn-Heathcote,256.21,North Prairie,WI,misc_net,misc_net
01-07-2019 05:00,"fraud_Ferry, Reichel and DuBuque",26.62,Wilmette,IL,grocery_net,grocery_net
01-07-2019 05:00,"fraud_Quitzon, Green and Bashirian",7.04,Tiptonville,TN,shopping_pos,shopping_pos
01-07-2019 05:00,fraud_Cummings Group,64.42,Matthews,MO,grocery_net,grocery_net
01-07-2019 05:00,fraud_Rodriguez Group,74.83,Pointe Aux Pins,MI,gas_transport,gas_transport
01-07-2019 05:00,fraud_Bogisich-Homenick,25.74,Cisco,IL,misc_net,misc_net
01-07-2019 05:01,fraud_Harris Inc,59.73,Breesport,NY,gas_transport,gas_transport
01-07-2019 05:01,fraud_Koepp-Parker,129.39,Kirby,OH,grocery_pos,grocery_pos
01-07-2019 05:01,"fraud_Ferry, Lynch and Kautzer",28.29,Deltona,FL,misc_net,misc_net
01-07-2019 05:02,fraud_Friesen-Stamm,62.11,Moro,IL,gas_transport,gas_transport
01-07-2019 05:02,fraud_Daugherty-Thompson,113.93,Melbourne,FL,food_dining,food_dining
01-07-2019 05:02,fraud_Denesik and Sons,9.77,Fields Landing,CA,shopping_pos,shopping_pos
01-07-2019 05:02,fraud_Huels-Nolan,42.9,Irvine,PA,gas_transport,gas_transport
01-07-2019 05:03,fraud_Bins-Rice,81.9,Scotia,SC,gas_transport,gas_transport
01-07-2019 05:03,fraud_Schmitt Inc,40.37,Uledi,PA,gas_transport,gas_transport
01-07-2019 05:04,fraud_Bruen-Yost,56.2,Sun City,CA,misc_pos,misc_pos
01-07-2019 05:05,fraud_Kemmer-Reinger,33.17,Diamond,OH,grocery_net,grocery_net
01-07-2019 05:05,fraud_Heller-Langosh,66.99,Elizabeth,NJ,gas_transport,gas_transport
01-07-2019 05:05,fraud_Koss and Sons,57.82,Tyaskin,MD,gas_transport,gas_transport
01-07-2019 05:05,"fraud_Schultz, Simonis and Little",98.59,Thompson,UT,grocery_pos,grocery_pos
01-07-2019 05:05,"fraud_Zboncak, Rowe and Murazik",717.32,Louisiana,MO,shopping_net,shopping_net
01-07-2019 05:05,fraud_Cummings LLC,84.9,Karnack,TX,gas_transport,gas_transport
01-07-2019 05:06,"fraud_Harris, Gusikowski and Heaney",30.57,New Ellenton,SC,grocery_net,grocery_net
01-07-2019 05:06,"fraud_Douglas, Schneider and Turner",144.91,West Green,GA,shopping_pos,shopping_pos
01-07-2019 05:07,"fraud_Weimann, Kuhic and Beahan",6.63,Mount Hope,AL,shopping_pos,shopping_pos
01-07-2019 05:08,fraud_Koepp-Parker,87.75,Wichita,KS,grocery_pos,grocery_pos
01-07-2019 05:08,"fraud_Morissette, Weber and Wiegand",47.06,De Soto,KS,grocery_net,grocery_net
01-07-2019 05:09,"fraud_McCullough, Hudson and Schuster",127.91,Cuyahoga Falls,OH,food_dining,food_dining
01-07-2019 05:09,fraud_Klocko LLC,5.9,Dallas,TX,misc_net,misc_net
01-07-2019 05:09,fraud_Cole PLC,58.82,Beaver Falls,PA,grocery_pos,grocery_pos
01-07-2019 05:09,fraud_Dickinson-Rempel,2.36,Parsonsfield,ME,misc_pos,misc_pos
01-07-2019 05:09,fraud_Sawayn PLC,2.43,Lowell,OR,shopping_pos,shopping_pos
01-07-2019 05:10,fraud_Erdman-Kertzmann,93.17,Baton Rouge,LA,gas_transport,gas_transport
01-07-2019 05:11,fraud_Howe Ltd,44.58,Margaretville,NY,misc_pos,misc_pos
01-07-2019 05:12,fraud_Luettgen PLC,54.3,Andrews,IN,gas_transport,gas_transport
01-07-2019 05:13,"fraud_Rippin, Kub and Mann",1.81,Spirit Lake,ID,misc_net,misc_net
01-07-2019 05:13,fraud_Ledner-Pfannerstill,62.8,Redford,MO,gas_transport,gas_transport
01-07-2019 05:13,fraud_Donnelly PLC,5.15,Center Point,WV,misc_net,misc_net
01-07-2019 05:13,fraud_Koss and Sons,84.51,Romulus,MI,gas_transport,gas_transport
01-07-2019 05:14,"fraud_Ferry, Lynch and Kautzer",12.8,Cochranton,PA,misc_net,misc_net
01-07-2019 05:14,fraud_Goodwin-Nitzsche,75.48,Sacramento,CA,grocery_pos,grocery_pos
01-07-2019 05:14,fraud_Kling Inc,82.57,Mc Veytown,PA,gas_transport,gas_transport
01-07-2019 05:14,fraud_Doyle Ltd,80.83,Boonton,NJ,grocery_pos,grocery_pos
01-07-2019 05:15,fraud_Kuhic Inc,203.17,Goodrich,MI,grocery_pos,grocery_pos
01-07-2019 05:15,fraud_Bogisich Inc,105.27,Clayton,OK,grocery_pos,grocery_pos
01-07-2019 05:16,"fraud_Rowe, Batz and Goodwin",68.16,East Canaan,CT,grocery_pos,grocery_pos
01-07-2019 05:16,fraud_Kihn-Fritsch,22.79,Pea Ridge,AR,food_dining,food_dining
01-07-2019 05:16,fraud_Goodwin-Nitzsche,115.27,West Henrietta,NY,grocery_pos,grocery_pos
01-07-2019 05:17,fraud_Collier Inc,43.15,Burlington,WA,grocery_net,grocery_net
01-07-2019 05:17,"fraud_Altenwerth, Cartwright and Koss",4.34,Big Indian,NY,shopping_net,shopping_net
01-07-2019 05:17,fraud_Hackett-Lueilwitz,62.16,Louisville,KY,grocery_pos,grocery_pos
01-07-2019 05:18,"fraud_Raynor, Feest and Miller",72.68,Chester Heights,PA,gas_transport,gas_transport
01-07-2019 05:18,fraud_Bednar Group,238.34,June Lake,CA,misc_net,misc_net
01-07-2019 05:18,"fraud_Greenholt, Jacobi and Gleason",78.91,Warren,OH,gas_transport,gas_transport
01-07-2019 05:19,fraud_Bradtke PLC,122.59,Topeka,KS,grocery_pos,grocery_pos
01-07-2019 05:19,fraud_Towne LLC,3.61,Washington,DC,misc_pos,misc_pos
01-07-2019 05:19,fraud_Padberg-Welch,40.2,Muskegon,MI,grocery_pos,grocery_pos
01-07-2019 05:20,fraud_Huels-Hahn,60.1,Great Mills,MD,gas_transport,gas_transport
01-07-2019 05:20,"fraud_Terry, Johns and Bins",492.44,High Rolls Mountain Park,NM,misc_pos,misc_pos
01-07-2019 05:20,"fraud_Tillman, Fritsch and Schmitt",41.87,Winfield,WV,misc_net,misc_net
01-07-2019 05:21,fraud_Huels-Nolan,67.05,Kissee Mills,MO,gas_transport,gas_transport
01-07-2019 05:21,"fraud_Hayes, Marquardt and Dibbert",1.07,Spencer,SD,misc_net,misc_net
01-07-2019 05:22,fraud_Ledner-Pfannerstill,39.61,Tallmansville,WV,gas_transport,gas_transport
01-07-2019 05:23,fraud_Corwin-Gorczany,4.74,Cowlesville,NY,misc_net,misc_net
01-07-2019 05:23,fraud_Halvorson Group,1.28,Greendale,WI,misc_pos,misc_pos
01-07-2019 05:24,"fraud_Heathcote, Yost and Kertzmann",1.4,Cromona,KY,shopping_net,shopping_net
01-07-2019 05:25,fraud_Cummings LLC,64.31,Pelham,NC,gas_transport,gas_transport
01-07-2019 05:25,fraud_Schumm PLC,25.94,Notrees,TX,shopping_net,shopping_net
01-07-2019 05:25,"fraud_Lehner, Reichert and Mills",6.28,Louisville,KY,misc_pos,misc_pos
01-07-2019 05:26,fraud_Smith-Stokes,105.35,Fort Myers,FL,misc_pos,misc_pos
01-07-2019 05:26,fraud_Cummings Group,42.47,Keller,TX,grocery_net,grocery_net
01-07-2019 05:26,fraud_Kunze Inc,101.43,Mayersville,MS,grocery_pos,grocery_pos
01-07-2019 05:27,"fraud_Lockman, West and Runte",111.89,Manley,NE,grocery_pos,grocery_pos
01-07-2019 05:27,fraud_Kilback LLC,116.08,Cass,WV,grocery_pos,grocery_pos
01-07-2019 05:28,"fraud_Johnston, Nikolaus and Maggio",27.62,Ranier,MN,grocery_net,grocery_net
01-07-2019 05:29,"fraud_Fadel, Mertz and Rippin",149.56,Winslow,AR,entertainment,entertainment
01-07-2019 05:29,fraud_Koepp-Parker,85.54,North Loup,NE,grocery_pos,grocery_pos
01-07-2019 05:29,fraud_VonRueden Group,52.66,Lamberton,MN,grocery_net,grocery_net
01-07-2019 05:29,fraud_Kerluke PLC,21.01,Wetmore,MI,misc_net,misc_net
01-07-2019 05:29,fraud_Dickinson Ltd,7.22,Huslia,AK,misc_pos,misc_pos
01-07-2019 05:29,fraud_Corwin-Collins,46.92,Tallmansville,WV,gas_transport,gas_transport
01-07-2019 05:30,fraud_Hudson-Ratke,45.8,Mounds,OK,grocery_pos,grocery_pos
01-07-2019 05:30,fraud_Haley Group,37.4,Red Cliff,CO,misc_pos,misc_pos
01-07-2019 05:30,"fraud_Casper, Hand and Zulauf",117.41,Garrattsville,NY,grocery_pos,grocery_pos
01-07-2019 05:30,fraud_Barrows PLC,95.27,West Eaton,NY,shopping_pos,shopping_pos
01-07-2019 05:31,fraud_Padberg-Welch,98.38,Egan,LA,grocery_pos,grocery_pos
01-07-2019 05:31,"fraud_Raynor, Feest and Miller",55.84,Spencer,SD,gas_transport,gas_transport
01-07-2019 05:31,fraud_Luettgen PLC,59.87,Scarborough,ME,gas_transport,gas_transport
01-07-2019 05:31,fraud_Jaskolski-Vandervort,46.0,Wetmore,MI,misc_net,misc_net
01-07-2019 05:31,fraud_Conroy-Cruickshank,38.74,Stanchfield,MN,gas_transport,gas_transport
01-07-2019 05:31,fraud_Auer-Mosciski,127.76,Grassflat,PA,grocery_pos,grocery_pos
01-07-2019 05:32,fraud_Luettgen PLC,47.01,Hovland,MN,gas_transport,gas_transport
01-07-2019 05:32,fraud_Goodwin-Nitzsche,104.84,Sacramento,CA,grocery_pos,grocery_pos
01-07-2019 05:33,fraud_Wuckert-Walter,95.02,Naples,FL,grocery_net,grocery_net
01-07-2019 05:33,"fraud_Lockman, West and Runte",231.2,Baroda,MI,grocery_pos,grocery_pos
01-07-2019 05:33,"fraud_Streich, Dietrich and Barton",1.19,Cranks,KY,shopping_net,shopping_net
01-07-2019 05:34,fraud_Kerluke-Abshire,12.09,Bynum,TX,shopping_net,shopping_net
01-07-2019 05:34,"fraud_Lehner, Mosciski and King",1.41,Camden,MO,misc_net,misc_net
01-07-2019 05:34,fraud_Wiegand-Lowe,32.43,Esbon,KS,grocery_net,grocery_net
01-07-2019 05:35,fraud_Cummings LLC,57.14,Blooming Grove,TX,gas_transport,gas_transport
01-07-2019 05:35,"fraud_Konopelski, Schneider and Hartmann",46.54,Gadsden,AL,food_dining,food_dining
01-07-2019 05:36,fraud_Kilback LLC,83.55,Cuyahoga Falls,OH,grocery_pos,grocery_pos
01-07-2019 05:37,fraud_Emmerich-Luettgen,42.51,Grover,NC,grocery_net,grocery_net
01-07-2019 05:38,"fraud_Konopelski, Schneider and Hartmann",87.46,Dallas,TX,food_dining,food_dining
01-07-2019 05:38,fraud_Bradtke PLC,101.03,Topeka,KS,grocery_pos,grocery_pos
01-07-2019 05:39,fraud_Bruen-Yost,2.33,Clearwater,FL,misc_pos,misc_pos
01-07-2019 05:39,fraud_Boyer PLC,129.01,Cassatt,SC,shopping_net,shopping_net
01-07-2019 05:39,fraud_Kling-Grant,62.64,Allentown,PA,grocery_net,grocery_net
01-07-2019 05:41,"fraud_Jenkins, Hauck and Friesen",58.52,Ronceverte,WV,gas_transport,gas_transport
01-07-2019 05:42,fraud_Bailey-Morar,134.26,Kirk,CO,grocery_pos,grocery_pos
01-07-2019 05:42,fraud_Barton Inc,54.78,Mounds,OK,grocery_pos,grocery_pos
01-07-2019 05:42,fraud_Auer-West,1.11,East Andover,ME,shopping_net,shopping_net
01-07-2019 05:43,"fraud_Larkin, Stracke and Greenfelder",34.74,Tallmansville,WV,entertainment,entertainment
01-07-2019 05:43,fraud_McDermott-Weimann,97.25,Summerfield,TX,grocery_pos,grocery_pos
01-07-2019 05:43,"fraud_Robel, Cummerata and Prosacco",62.1,Kirk,CO,gas_transport,gas_transport
01-07-2019 05:44,"fraud_Schroeder, Hauck and Treutel",22.43,Delhi,LA,entertainment,entertainment
01-07-2019 05:45,fraud_Koepp-Parker,201.7,Burlington,WA,grocery_pos,grocery_pos
01-07-2019 05:46,fraud_Block Group,3.63,Mallie,KY,misc_pos,misc_pos
01-07-2019 05:47,fraud_Heller-Langosh,75.85,Woodville,AL,gas_transport,gas_transport
01-07-2019 05:47,fraud_Bins-Rice,73.0,Veedersburg,IN,gas_transport,gas_transport
01-07-2019 05:49,fraud_Flatley-Durgan,4.69,Fulton,SD,misc_net,misc_net
01-07-2019 05:49,fraud_Botsford Ltd,1.64,San Diego,CA,shopping_pos,shopping_pos
01-07-2019 05:49,"fraud_Runolfsdottir, Mueller and Hand",9.31,Marienville,PA,entertainment,entertainment
01-07-2019 05:50,fraud_Dicki Ltd,84.8,Lakeland,FL,grocery_net,grocery_net
01-07-2019 05:50,fraud_Bauch-Blanda,114.69,Grantham,NH,entertainment,entertainment
01-07-2019 05:51,fraud_Harris Inc,82.33,Hatch,UT,gas_transport,gas_transport
01-07-2019 05:51,fraud_Vandervort-Funk,85.96,Heidelberg,MS,grocery_pos,grocery_pos
01-07-2019 05:52,fraud_Hills-Olson,42.54,Superior,AZ,grocery_net,grocery_net
01-07-2019 05:52,fraud_Berge LLC,53.87,Mc Veytown,PA,gas_transport,gas_transport
01-07-2019 05:52,fraud_Marks Inc,49.65,Moulton,IA,gas_transport,gas_transport
01-07-2019 05:53,"fraud_Bins, Balistreri and Beatty",147.36,Bridger,MT,shopping_pos,shopping_pos
01-07-2019 05:53,fraud_Koepp-Witting,78.04,Warren,OH,grocery_pos,grocery_pos
01-07-2019 05:53,fraud_Nader-Heller,11.9,Meredith,CO,misc_net,misc_net
01-07-2019 05:54,fraud_Price Inc,786.64,Winger,MN,shopping_net,shopping_net
01-07-2019 05:54,"fraud_Tillman, Fritsch and Schmitt",123.98,Superior,AZ,misc_net,misc_net
01-07-2019 05:54,"fraud_Streich, Hansen and Veum",62.52,Putnam,IL,gas_transport,gas_transport
01-07-2019 05:56,"fraud_Kovacek, Dibbert and Ondricka",92.22,Manchester,MD,grocery_pos,grocery_pos
01-07-2019 05:56,"fraud_Turner, Ruecker and Parisian",9.98,Purmela,TX,misc_pos,misc_pos
01-07-2019 05:58,fraud_McDermott-Weimann,89.99,Manderson,SD,grocery_pos,grocery_pos
01-07-2019 05:58,"fraud_Tillman, Dickinson and Labadie",63.34,Marienville,PA,gas_transport,gas_transport
01-07-2019 05:59,fraud_Deckow-O'Conner,158.8,Kirby,OH,grocery_pos,grocery_pos
01-07-2019 06:00,fraud_Corwin-Collins,55.6,Eugene,OR,gas_transport,gas_transport
01-07-2019 06:01,fraud_Pacocha-O'Reilly,59.72,Utica,MO,grocery_pos,grocery_pos
01-07-2019 06:01,fraud_Heaney-Marquardt,74.5,Harborcreek,PA,entertainment,entertainment
01-07-2019 06:02,fraud_Terry-Huel,4.05,Mount Hope,AL,shopping_net,shopping_net
01-07-2019 06:02,fraud_Kris-Padberg,4.85,Rule,TX,shopping_pos,shopping_pos
01-07-2019 06:02,fraud_Mraz-Herzog,66.74,Thompson,UT,gas_transport,gas_transport
01-07-2019 06:02,fraud_Fisher Inc,5.5,Fordoche,LA,shopping_net,shopping_net
01-07-2019 06:03,fraud_Gerlach Inc,78.78,Nazareth,TX,shopping_net,shopping_net
01-07-2019 06:03,fraud_Kerluke Inc,161.77,Tomales,CA,misc_net,misc_net
01-07-2019 06:03,fraud_Herman Inc,87.51,Goodrich,MI,misc_pos,misc_pos
01-07-2019 06:03,"fraud_Reilly, Heaney and Cole",42.08,Thomas,WV,gas_transport,gas_transport
01-07-2019 06:04,fraud_Lemke-Gutmann,144.19,Stillwater,OK,shopping_net,shopping_net
01-07-2019 06:05,"fraud_Schumm, Bauch and Ondricka",109.58,Comfrey,MN,grocery_pos,grocery_pos
01-07-2019 06:05,fraud_Volkman Ltd,86.67,Texarkana,AR,misc_net,misc_net
01-07-2019 06:05,"fraud_Greenfelder, Bartoletti and Davis",23.19,Diamond,OH,misc_net,misc_net
01-07-2019 06:06,fraud_Berge LLC,72.53,Kensington,MD,gas_transport,gas_transport
01-07-2019 06:06,fraud_Bashirian Group,3.13,Burke,VA,shopping_net,shopping_net
01-07-2019 06:06,"fraud_Rodriguez, Yost and Jenkins",54.39,Eugene,OR,misc_net,misc_net
01-07-2019 06:06,"fraud_Heller, Gutmann and Zieme",113.29,Camden,MO,grocery_pos,grocery_pos
01-07-2019 06:07,fraud_Cummings Group,52.99,North Wilkesboro,NC,grocery_net,grocery_net
01-07-2019 06:07,"fraud_Huel, Hammes and Witting",71.5,Shedd,OR,grocery_pos,grocery_pos
01-07-2019 06:07,fraud_Donnelly PLC,9.52,Downsville,NY,misc_net,misc_net
01-07-2019 06:08,fraud_Brekke and Sons,32.24,Steuben,ME,gas_transport,gas_transport
01-07-2019 06:08,fraud_Schmidt and Sons,5.54,Seneca,WI,shopping_net,shopping_net
01-07-2019 06:08,"fraud_Robel, Cummerata and Prosacco",57.05,Esbon,KS,gas_transport,gas_transport
01-07-2019 06:09,fraud_Schmitt Inc,46.56,Falls City,TX,gas_transport,gas_transport
01-07-2019 06:10,fraud_Friesen-Stamm,32.9,Tekoa,WA,gas_transport,gas_transport
01-07-2019 06:10,fraud_DuBuque LLC,199.2,Sun City,CA,grocery_pos,grocery_pos
01-07-2019 06:10,fraud_Kling-Grant,106.69,Littleton,CO,grocery_net,grocery_net
01-07-2019 06:10,fraud_Harris Inc,53.4,Liberty Mills,IN,gas_transport,gas_transport
01-07-2019 06:11,"fraud_Swaniawski, Lowe and Robel",127.95,Summerfield,TX,shopping_pos,shopping_pos
01-07-2019 06:12,fraud_Trantow PLC,46.84,Orient,WA,grocery_net,grocery_net
01-07-2019 06:12,"fraud_Lockman, West and Runte",148.88,Port Ewen,NY,grocery_pos,grocery_pos
01-07-2019 06:12,"fraud_Wiza, Schaden and Stark",8.35,West Henrietta,NY,misc_pos,misc_pos
01-07-2019 06:13,"fraud_Schumm, Bauch and Ondricka",65.48,Ruckersville,VA,grocery_pos,grocery_pos
01-07-2019 06:19,fraud_Spinka Inc,58.83,Pikesville,MD,grocery_net,grocery_net
01-07-2019 06:19,fraud_Bogisich Inc,100.3,Fenelton,PA,grocery_pos,grocery_pos
01-07-2019 06:19,"fraud_Reichert, Huels and Hoppe",304.96,Mifflin,PA,shopping_net,shopping_net
01-07-2019 06:19,fraud_Mohr Inc,9.08,Gadsden,AL,shopping_pos,shopping_pos
01-07-2019 06:21,fraud_Metz-Boehm,32.28,Manor,PA,shopping_pos,shopping_pos
01-07-2019 06:21,"fraud_Roob, Conn and Tremblay",153.45,Etlan,VA,shopping_pos,shopping_pos
01-07-2019 06:22,fraud_Koepp-Parker,35.8,Highland,IN,grocery_pos,grocery_pos
01-07-2019 06:23,fraud_Terry-Huel,97.95,Helm,CA,shopping_net,shopping_net
01-07-2019 06:24,fraud_Pfeffer and Sons,21.27,Syracuse,MO,shopping_pos,shopping_pos
01-07-2019 06:24,"fraud_Schaefer, Maggio and Daugherty",56.95,Sontag,MS,gas_transport,gas_transport
01-07-2019 06:24,fraud_Kemmer-Reinger,56.9,Washoe Valley,NV,grocery_net,grocery_net
01-07-2019 06:24,fraud_Rempel Inc,4.95,Detroit,MI,shopping_net,shopping_net
01-07-2019 06:25,"fraud_Zieme, Bode and Dooley",88.38,Bolton,NC,gas_transport,gas_transport
01-07-2019 06:26,fraud_Gerlach Inc,2.33,Colton,WA,shopping_net,shopping_net
01-07-2019 06:26,fraud_Murray-Smitham,49.52,Apison,TN,grocery_pos,grocery_pos
01-07-2019 06:27,"fraud_Schumm, McLaughlin and Carter",134.42,Armonk,NY,food_dining,food_dining
01-07-2019 06:28,fraud_Cummings Group,63.86,Meridian,TX,grocery_net,grocery_net
01-07-2019 06:28,fraud_Mraz-Herzog,64.01,Laredo,TX,gas_transport,gas_transport
01-07-2019 06:28,fraud_Barton Inc,91.1,Thompson,UT,grocery_pos,grocery_pos
01-07-2019 06:28,fraud_Wisozk and Sons,49.45,Houston,TX,misc_pos,misc_pos
01-07-2019 06:29,fraud_Cartwright-Harris,177.71,Creedmoor,NC,grocery_pos,grocery_pos
01-07-2019 06:29,fraud_Kuhic Inc,58.54,Sacramento,CA,grocery_pos,grocery_pos
01-07-2019 06:29,fraud_Kling-Grant,74.83,Hinckley,OH,grocery_net,grocery_net
01-07-2019 06:30,fraud_Erdman-Kertzmann,48.15,Whaleyville,MD,gas_transport,gas_transport
01-07-2019 06:30,"fraud_Jenkins, Hauck and Friesen",61.76,Hudson,NY,gas_transport,gas_transport
